Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,303,2,2,98,328,49,49,49.0,0.0,164,164,164.0,0.0,1405940.594,13201.32013,101.0,132.6913712,252,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,40,40,6600.660066,6600.660066,49,164,95.0,62.98809411,3967.5,0,0,0,0,0,1,118.75,49.0,164.0,40,2,98,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,193,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,2072538.86,20725.3886,64.33333333,70.92484285,142,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,40,40,10362.6943,10362.6943,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,1,109.0,36.0,164.0,40,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53556,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,32,1,0,1,0,123,659,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,129315,20,25,176,440,43,0,8.8,12.68069399,52,0,17.6,16.1606518,4763.561845,347.9874725,2938.977273,12800.73964,74771,0,129228,6801.473684,26746.11446,116945,0,129182,5382.583333,17119.13945,74771,1,0,656,816,154.6610989,193.3263736,0,52,13.39130435,15.17816891,230.3768116,0,0,1,0,0,1,13.68888889,8.8,17.6,656,20,176,25,440,29200,227,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,8261,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1452.608643,242.1014405,8261.0,0.0,8261,8261,8261,8261.0,0.0,8261,8261,0,0.0,0.0,0,0,0,40,0,242.1014405,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,9.0,6.0,0.0,40,2,12,0,0,63420,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4113648,33,51,1035,85182,509,0,31.36363636,95.19841719,2920,0,1670.235294,814.3289161,20958.76944,20.41983174,49562.0241,431725.2605,3934865,0,178780,5586.875,11180.4193,32320,213,4083537,81670.74,556123.6465,3934867,3,0,680,1032,8.022076755,12.39775499,0,2920,1014.317647,1025.285131,1051209.6,0,0,1,0,0,1,1026.392857,31.36363636,1670.235294,680,33,1035,51,85182,29200,32,32,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,489435,1,1,46,199,46,46,46.0,0.0,199,199,199.0,0.0,500.5771962,4.086344458,489435.0,0.0,489435,489435,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,2.043172229,2.043172229,46,199,97.0,88.33459119,7803.0,0,0,0,0,0,1,145.5,46.0,199.0,32,1,46,1,199,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,110072169,2,2,116,250,64,52,58.0,8.485281374,157,93,125.0,45.254834,3.325091195,0.036339794,36700000.0,63400000.0,110000000,30624,110000000,110000000.0,0.0,110000000,110000000,110000000,110000000.0,0.0,110000000,110000000,0,64,52,0.018169897,0.018169897,52,157,83.6,44.32042419,1964.3,0,0,0,0,0,1,104.5,58.0,125.0,64,2,116,2,250,-1,-1,1,32,30624.0,0.0,30624,30624,110000000.0,0.0,110000000,110000000,BENIGN
80,115307629,16,14,515,1397,431,0,32.1875,106.3605307,1391,0,99.78571429,371.6404753,16.58173025,0.260173592,3976125.138,4868933.554,10000000,73,115000000,7687175.267,4147579.025,10000000,373,110000000,8483949.154,3759778.681,10000000,716,0,332,424,0.138759249,0.121414343,0,1391,61.67741935,258.4088991,66775.15914,0,0,1,0,0,0,63.73333333,32.1875,99.78571429,332,16,515,14,1397,8192,946,15,20,38811.90909,50487.26205,191036,23453,9987676.818,42745.65036,10000000,9858800,BENIGN
44848,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,32,1,0,1,0,413,385,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53212,185,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16216.21622,92.5,126.5721138,182,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,64,32,10810.81081,5405.405405,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,0.0,0.0,64,2,0,1,0,59,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,231,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1021645.022,17316.01732,77.0,90.07219327,178,5,5,5.0,0.0,5,5,48,48.0,0.0,48,48,0,64,64,8658.008658,8658.008658,35,83,54.2,26.29068276,691.2,0,0,0,0,0,1,67.75,35.0,83.0,64,2,70,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
84,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
4449,54,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,18518.51852,18518.51852,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
12345,27,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,222222.2222,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,37037.03704,37037.03704,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
4125,52,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1984,32,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,187500.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,31250.0,31250.0,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
34573,4,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,2000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,24,20,250000.0,250000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1311,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
20222,68,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,0,1,0,0,1,5.0,2.0,6.0,24,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
3071,31,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,193548.3871,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,32258.06452,32258.06452,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
65000,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,1,0,0,1,3.0,0.0,6.0,40,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
